Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1647,David,Smith,30,Admin-Illinois,Inactive,15-Nov-20,104525.69,david.smith@example.com,9601054856,Excellent,FALSE
EMP1648,Bob,Garcia,40,Sales-Texas,Pending,27-Mar-20,109360.74,bob.garcia@example.com,4172156228,Average,TRUE
EMP1649,Frank,Jones,40,Sales-California,Inactive,09-Jan-21,118907.63,frank.jones@example.com,4938173597,Poor,FALSE
EMP1650,Eva,Davis,40,Admin-Illinois,Active,20-Apr-20,86801.48,eva.davis@example.com,4884021556,Good,FALSE
EMP1651,Alice,Garcia,32,HR-Florida,Pending,08-May-24,62236.03,alice.garcia@example.com,3257375533,Excellent,TRUE
EMP1652,Heidi,Davis,35,DevOps-Texas,Active,12-Oct-23,64752.67,heidi.davis@example.com,4902166669,Poor,FALSE
EMP1653,Frank,Jones,35,Sales-California,Active,28-Jan-23,68399.43,frank.jones@example.com,8085096084,Excellent,FALSE
EMP1654,Frank,Miller,35,Admin-Florida,Inactive,07-Mar-21,79336.51,frank.miller@example.com,8749511917,Excellent,FALSE
EMP1655,Frank,Jones,40,HR-Florida,Active,16-Mar-23,59179.74,frank.jones@example.com,1828197930,Excellent,FALSE
EMP1656,David,Davis,25,DevOps-California,Active,11-Feb-23,80255.31,david.davis@example.com,6477251294,Average,FALSE
EMP1657,Charlie,Williams,30,Finance-Texas,Active,13-May-22,84971.85,charlie.williams@example.com,7860694095,Average,FALSE
EMP1658,Frank,Brown,40,HR-California,Pending,24-Oct-24,89748.42,frank.brown@example.com,35624394,Good,FALSE
EMP1659,Charlie,Johnson,25,Admin-California,Inactive,14-Sep-24,94090.35,charlie.johnson@example.com,8739592322,Good,FALSE
EMP1660,Frank,Garcia,35,HR-California,Pending,15-Feb-23,115229.12,frank.garcia@example.com,4210890284,Poor,TRUE
EMP1661,Alice,Williams,40,Cloud Tech-California,Pending,25-May-23,63927.07,alice.williams@example.com,1553334263,Good,TRUE
EMP1662,Charlie,Jones,35,HR-California,Pending,11-Nov-22,84124.56,charlie.jones@example.com,3350271606,Excellent,FALSE
EMP1663,Bob,Miller,40,Sales-California,Inactive,17-Jul-23,116961.61,bob.miller@example.com,3607763368,Excellent,TRUE
EMP1664,Frank,Smith,40,DevOps-Illinois,Pending,08-Apr-22,109423.05,frank.smith@example.com,1128981230,Average,FALSE
EMP1665,Charlie,Jones,35,Admin-California,Inactive,30-Aug-23,70394.94,charlie.jones@example.com,7955633184,Excellent,FALSE
EMP1666,Grace,Miller,35,Finance-California,Pending,17-Apr-23,86465.5,grace.miller@example.com,7481700665,Poor,TRUE
EMP1667,Charlie,Brown,30,Cloud Tech-New York,Pending,25-Apr-21,96341.58,charlie.brown@example.com,1554164315,Excellent,FALSE
EMP1668,Bob,Jones,30,Admin-Florida,Active,14-Jul-20,54465.47,bob.jones@example.com,7045023289,Excellent,FALSE
EMP1669,Alice,Davis,25,Finance-Illinois,Active,31-Jul-20,68371.66,alice.davis@example.com,2822700933,Poor,FALSE
EMP1670,Grace,Smith,35,Admin-New York,Pending,04-Aug-21,81021.23,grace.smith@example.com,5962622821,Good,FALSE
EMP1671,Charlie,Miller,25,Cloud Tech-Nevada,Inactive,28-Oct-24,114069.07,charlie.miller@example.com,5120734653,Good,TRUE
EMP1672,Heidi,Miller,32,HR-Illinois,Inactive,03-Oct-20,117867.96,heidi.miller@example.com,9500507025,Poor,FALSE
EMP1673,Charlie,Miller,32,Sales-Florida,Pending,13-Mar-24,94509.58,charlie.miller@example.com,869822104,Average,FALSE
EMP1674,Eva,Brown,35,Finance-Illinois,Active,06-Jul-24,56268.78,eva.brown@example.com,3161177686,Excellent,FALSE
EMP1675,Grace,Jones,35,Admin-California,Active,01-Jan-20,86632.14,grace.jones@example.com,2904774257,Poor,TRUE
EMP1676,Charlie,Brown,35,HR-Florida,Pending,18-Jan-20,98143.9,charlie.brown@example.com,5917793237,Excellent,FALSE
EMP1678,Frank,Johnson,30,Finance-Illinois,Inactive,19-Mar-22,67492.73,frank.johnson@example.com,3424579888,Excellent,TRUE
EMP1679,Grace,Johnson,40,Admin-California,Active,14-May-22,93772.61,grace.johnson@example.com,4256529059,Poor,FALSE
EMP1680,Eva,Garcia,35,DevOps-Nevada,Pending,14-Jul-24,68817.54,eva.garcia@example.com,3202032649,Excellent,FALSE
EMP1681,Bob,Jones,30,Admin-California,Active,28-Jul-23,81874.01,bob.jones@example.com,9775396736,Good,TRUE
EMP1682,Heidi,Davis,30,HR-Texas,Active,11-Apr-20,117880.14,heidi.davis@example.com,9487148551,Average,FALSE
EMP1683,Bob,Brown,35,HR-New York,Pending,16-Jun-22,100897.49,bob.brown@example.com,4578715840,Average,TRUE
EMP1684,Charlie,Smith,25,Finance-New York,Inactive,10-May-22,71810.37,charlie.smith@example.com,5608213710,Average,TRUE
EMP1685,Frank,Miller,40,DevOps-Texas,Inactive,13-Jun-20,109048.24,frank.miller@example.com,8425476817,Poor,FALSE
EMP1686,Alice,Miller,35,Finance-Texas,Pending,20-Aug-22,62712.26,alice.miller@example.com,2683230357,Average,FALSE
EMP1687,Eva,Jones,40,Cloud Tech-Texas,Pending,24-May-21,76935.85,eva.jones@example.com,9298808582,Good,TRUE
EMP1688,David,Davis,25,Admin-Florida,Pending,27-Apr-24,56577.22,david.davis@example.com,8252129327,Poor,TRUE
EMP1689,David,Johnson,40,Finance-Nevada,Inactive,23-Oct-21,61102.8,david.johnson@example.com,9634064685,Good,TRUE
EMP1690,Bob,Johnson,35,Finance-Nevada,Inactive,10-Feb-21,75229.87,bob.johnson@example.com,7752401483,Excellent,TRUE
EMP1691,David,Miller,25,Admin-Nevada,Inactive,26-Oct-21,51054.74,david.miller@example.com,3991062271,Excellent,FALSE
EMP1692,Bob,Jones,40,Admin-Texas,Active,05-Apr-23,104843.27,bob.jones@example.com,3626693350,Excellent,FALSE
EMP1693,Charlie,Brown,35,Cloud Tech-New York,Active,20-Oct-22,56398.11,charlie.brown@example.com,3426192371,Excellent,FALSE
EMP1694,Alice,Johnson,25,HR-Nevada,Active,07-Dec-23,87544.73,alice.johnson@example.com,4501848196,Good,FALSE
EMP1695,Heidi,Brown,30,HR-Illinois,Pending,29-Mar-24,74312.24,heidi.brown@example.com,3741897214,Poor,FALSE
EMP1696,David,Davis,25,DevOps-Florida,Inactive,23-Jan-24,59431.25,david.davis@example.com,4064176926,Poor,TRUE
EMP1697,Heidi,Johnson,40,Sales-California,Pending,28-Nov-23,84306.44,heidi.johnson@example.com,4381199536,Average,FALSE
EMP1698,Frank,Johnson,35,DevOps-Florida,Inactive,11-Nov-24,108194.47,frank.johnson@example.com,6601444855,Good,FALSE
EMP1699,Charlie,Williams,25,Sales-New York,Inactive,28-Aug-21,107359.3,charlie.williams@example.com,4510173972,Excellent,FALSE
EMP1701,Frank,Garcia,32,Admin-California,Pending,09-May-20,96080.26,frank.garcia@example.com,8609191910,Average,FALSE
EMP1702,Grace,Smith,30,Sales-Nevada,Inactive,17-Apr-24,88602.75,grace.smith@example.com,3599660576,Average,TRUE
EMP1703,Frank,Garcia,40,DevOps-California,Active,16-Jul-20,86624.04,frank.garcia@example.com,9806603919,Good,TRUE
EMP1704,Charlie,Jones,30,Cloud Tech-New York,Active,21-Sep-22,63413.16,charlie.jones@example.com,5146074554,Good,TRUE
EMP1705,Grace,Jones,40,Sales-Illinois,Pending,23-Apr-23,67915.7,grace.jones@example.com,3470574237,Good,FALSE
EMP1706,Bob,Brown,25,Admin-Nevada,Inactive,27-Dec-24,108245.44,bob.brown@example.com,8565271558,Poor,TRUE
EMP1707,Alice,Garcia,35,Sales-Nevada,Inactive,10-Aug-24,75834.81,alice.garcia@example.com,8354116596,Excellent,TRUE
EMP1708,Eva,Garcia,32,Cloud Tech-Nevada,Active,04-Sep-24,71273.32,eva.garcia@example.com,2634755751,Good,FALSE
EMP1709,Bob,Garcia,25,DevOps-New York,Pending,28-Feb-22,63262.23,bob.garcia@example.com,2501394883,Good,FALSE
EMP1710,David,Davis,32,DevOps-New York,Pending,14-Mar-24,89069.91,david.davis@example.com,8826913118,Good,FALSE
EMP1711,Frank,Johnson,40,DevOps-Nevada,Inactive,13-Dec-24,57287.17,frank.johnson@example.com,6425856260,Average,TRUE
EMP1712,Grace,Smith,32,HR-Nevada,Active,29-Dec-22,119890.35,grace.smith@example.com,4991537037,Average,TRUE
EMP1713,Frank,Brown,35,Sales-California,Inactive,24-Apr-22,103492.91,frank.brown@example.com,2407333372,Poor,FALSE
EMP1714,Frank,Garcia,32,Admin-Illinois,Pending,14-Mar-21,76254.42,frank.garcia@example.com,2043097767,Excellent,FALSE
EMP1715,Eva,Garcia,35,Finance-Florida,Inactive,01-Jan-20,100841.93,eva.garcia@example.com,8936289695,Poor,TRUE
EMP1716,Alice,Williams,32,Admin-California,Active,07-Sep-21,118907.61,alice.williams@example.com,4546553584,Excellent,TRUE
EMP1717,Frank,Brown,25,DevOps-California,Pending,13-Nov-22,88942.62,frank.brown@example.com,1253892186,Average,FALSE
EMP1718,Charlie,Garcia,25,Cloud Tech-Florida,Inactive,15-Nov-20,59688.57,charlie.garcia@example.com,8519358373,Average,FALSE
EMP1719,David,Brown,30,HR-California,Active,14-Mar-23,77985.88,david.brown@example.com,9079779611,Average,TRUE
EMP1720,Bob,Johnson,35,Finance-New York,Inactive,18-Aug-24,112931.69,bob.johnson@example.com,878057214,Poor,FALSE
EMP1721,Bob,Williams,32,DevOps-California,Active,05-Feb-24,106583.88,bob.williams@example.com,1494097625,Good,TRUE
EMP1722,Alice,Brown,35,HR-Florida,Inactive,12-Nov-24,58437.84,alice.brown@example.com,3748453985,Good,TRUE
EMP1723,Alice,Smith,40,Cloud Tech-California,Pending,25-Mar-20,72352.16,alice.smith@example.com,2895090590,Average,TRUE
EMP1724,Frank,Smith,32,DevOps-New York,Active,13-Apr-20,97154.47,frank.smith@example.com,1918623391,Good,TRUE
EMP1725,Heidi,Jones,32,Sales-Illinois,Active,30-Mar-21,80235.5,heidi.jones@example.com,2071511695,Good,FALSE
EMP1726,Charlie,Williams,30,HR-Texas,Inactive,16-Mar-23,102172.05,charlie.williams@example.com,6672521451,Poor,FALSE
EMP1727,Eva,Williams,25,Finance-Illinois,Inactive,03-May-24,98850.94,eva.williams@example.com,6471246334,Excellent,TRUE
EMP1728,Heidi,Jones,32,Admin-Florida,Inactive,28-Aug-23,89993.15,heidi.jones@example.com,1571840907,Average,TRUE
EMP1729,David,Brown,30,Cloud Tech-California,Inactive,24-Oct-21,97931.66,david.brown@example.com,512080055,Average,TRUE
EMP1730,Bob,Williams,40,Finance-California,Inactive,25-Jan-21,72451.69,bob.williams@example.com,4099512396,Poor,TRUE
EMP1731,Alice,Smith,35,Admin-California,Pending,09-Aug-24,119311.14,alice.smith@example.com,2835129591,Poor,TRUE
EMP1732,Charlie,Smith,40,Cloud Tech-New York,Active,04-Nov-23,76167.46,charlie.smith@example.com,7282709080,Good,FALSE
EMP1733,Bob,Garcia,25,DevOps-Texas,Active,25-Jun-23,114871.08,bob.garcia@example.com,4415298216,Average,FALSE
EMP1734,Eva,Johnson,25,HR-Nevada,Active,16-Sep-21,81504.31,eva.johnson@example.com,3929578670,Excellent,FALSE
EMP1735,David,Williams,32,Admin-New York,Pending,07-Dec-22,102524.86,david.williams@example.com,8153523735,Poor,FALSE
EMP1736,Charlie,Brown,25,Finance-Illinois,Pending,14-Dec-22,53043.74,charlie.brown@example.com,507918157,Excellent,TRUE
EMP1737,Eva,Jones,30,DevOps-Illinois,Inactive,18-Apr-20,82547.26,eva.jones@example.com,9988683451,Excellent,TRUE
EMP1738,Bob,Jones,40,DevOps-California,Pending,11-Oct-24,113900.81,bob.jones@example.com,7346666169,Average,TRUE
EMP1739,Bob,Brown,25,HR-Nevada,Inactive,18-Apr-21,118585.5,bob.brown@example.com,7158796473,Average,TRUE
EMP1740,Bob,Davis,35,Finance-Illinois,Pending,29-Jun-20,63049.22,bob.davis@example.com,803149981,Poor,TRUE
EMP1741,Heidi,Miller,32,DevOps-Texas,Active,21-May-21,114558.91,heidi.miller@example.com,5080046357,Average,FALSE
EMP1742,Heidi,Johnson,40,DevOps-New York,Active,11-Dec-21,97901.79,heidi.johnson@example.com,688285030,Average,TRUE
EMP1743,Eva,Jones,30,Sales-California,Active,05-Jul-23,68037.56,eva.jones@example.com,7235137398,Average,FALSE
EMP1744,Alice,Williams,32,HR-New York,Active,30-Nov-21,112802.27,alice.williams@example.com,63140351,Excellent,FALSE
EMP1745,Bob,Johnson,40,Sales-Nevada,Pending,22-Nov-24,93786.72,bob.johnson@example.com,6356022938,Poor,FALSE
EMP1746,David,Williams,32,Admin-Florida,Inactive,24-May-23,73049.93,david.williams@example.com,4694346065,Good,FALSE
EMP1747,David,Davis,30,Sales-Illinois,Pending,26-Jun-24,64161.72,david.davis@example.com,6437490606,Excellent,TRUE
EMP1748,Charlie,Smith,40,Admin-Nevada,Pending,19-Nov-20,72224.73,charlie.smith@example.com,2311127127,Average,FALSE
EMP1749,Bob,Johnson,30,HR-New York,Pending,01-Mar-20,103580.45,bob.johnson@example.com,5246484493,Excellent,FALSE
EMP1750,Grace,Garcia,40,HR-Florida,Pending,09-Aug-24,112589.11,grace.garcia@example.com,1163187327,Average,FALSE
EMP1751,Eva,Jones,30,Admin-Texas,Active,13-Jan-21,51833.88,eva.jones@example.com,771130620,Average,TRUE
EMP1752,Eva,Johnson,32,Sales-Illinois,Active,06-May-23,66252.78,eva.johnson@example.com,1369572789,Excellent,TRUE
EMP1753,Frank,Johnson,25,DevOps-Florida,Active,25-Oct-22,109229.68,frank.johnson@example.com,8335090253,Poor,TRUE
EMP1754,Frank,Johnson,30,Finance-Florida,Inactive,08-Oct-20,61465.05,frank.johnson@example.com,2573066247,Average,FALSE
EMP1755,Grace,Miller,25,HR-Florida,Active,29-Feb-24,96993.74,grace.miller@example.com,1323570712,Poor,FALSE
EMP1756,David,Johnson,25,Admin-Florida,Pending,30-Sep-22,98150.39,david.johnson@example.com,9848228500,Good,TRUE
EMP1757,David,Williams,40,Finance-Texas,Pending,14-Feb-24,107703,david.williams@example.com,1688092549,Average,FALSE
EMP1758,Grace,Smith,32,DevOps-Illinois,Pending,03-Jan-23,86766.14,grace.smith@example.com,2130609068,Poor,TRUE
EMP1759,Alice,Davis,32,Cloud Tech-Florida,Inactive,20-Aug-24,111443.69,alice.davis@example.com,1309810795,Poor,TRUE
EMP1760,David,Brown,32,Sales-Florida,Pending,21-Mar-20,89039.07,david.brown@example.com,4967379456,Good,FALSE
EMP1761,Alice,Johnson,30,HR-Florida,Inactive,16-Dec-24,71318.79,alice.johnson@example.com,7278532425,Poor,FALSE
EMP1762,Heidi,Jones,30,Finance-California,Pending,21-Apr-20,98296.71,heidi.jones@example.com,4250642075,Poor,FALSE
EMP1763,Heidi,Johnson,40,Cloud Tech-Nevada,Pending,19-Aug-20,62584,heidi.johnson@example.com,8362536666,Good,FALSE
EMP1764,Charlie,Jones,40,Finance-California,Inactive,21-Feb-20,62521.5,charlie.jones@example.com,7767555627,Average,TRUE
EMP1765,David,Williams,40,Cloud Tech-California,Inactive,17-Nov-23,95400.35,david.williams@example.com,3333939577,Poor,TRUE
EMP1766,Charlie,Jones,25,Cloud Tech-Texas,Pending,09-Jul-22,94385.07,charlie.jones@example.com,6543627186,Poor,TRUE
EMP1767,Grace,Garcia,32,Sales-New York,Inactive,01-Feb-23,76642.49,grace.garcia@example.com,4960335825,Poor,TRUE
EMP1768,Frank,Brown,32,DevOps-New York,Active,14-Nov-24,60122.52,frank.brown@example.com,8627036923,Excellent,TRUE
EMP1769,Alice,Smith,40,HR-California,Pending,23-Apr-24,117267.63,alice.smith@example.com,9269326572,Good,FALSE
EMP1771,Heidi,Jones,40,Sales-Texas,Pending,12-Dec-24,84542.68,heidi.jones@example.com,5155322,Good,TRUE
EMP1772,Heidi,Smith,40,Finance-Florida,Active,16-May-23,92007.15,heidi.smith@example.com,4159597751,Average,TRUE
EMP1773,Eva,Brown,32,DevOps-Illinois,Active,10-Apr-20,62938.8,eva.brown@example.com,4418222617,Average,FALSE
EMP1774,Frank,Johnson,25,Admin-Texas,Pending,29-Mar-23,108661.01,frank.johnson@example.com,9628874311,Poor,FALSE
EMP1775,Bob,Jones,25,Cloud Tech-Florida,Active,26-Nov-20,97046.33,bob.jones@example.com,7102676719,Good,FALSE
EMP1776,Charlie,Smith,40,DevOps-Illinois,Inactive,14-Mar-20,56518.84,charlie.smith@example.com,9579927078,Average,FALSE
EMP1777,Frank,Garcia,40,Cloud Tech-Florida,Pending,12-May-20,70498.29,frank.garcia@example.com,5515122945,Good,TRUE
EMP1778,Eva,Garcia,35,Sales-Florida,Pending,05-Mar-21,98708.06,eva.garcia@example.com,2135415969,Average,TRUE
EMP1779,Bob,Williams,32,DevOps-Nevada,Pending,28-Jun-20,83856.41,bob.williams@example.com,9962543847,Excellent,FALSE
EMP1780,Eva,Smith,40,Sales-California,Inactive,12-Dec-22,90259.99,eva.smith@example.com,752034475,Average,FALSE
EMP1781,Charlie,Williams,32,Sales-Florida,Pending,02-Feb-24,94230.03,charlie.williams@example.com,5047158028,Excellent,TRUE
EMP1782,Charlie,Garcia,32,Admin-Nevada,Inactive,31-Jan-21,50110.66,charlie.garcia@example.com,904637659,Average,TRUE
EMP1783,Bob,Brown,30,Sales-Florida,Inactive,03-Apr-20,73365.46,bob.brown@example.com,4655866524,Poor,FALSE
EMP1784,David,Johnson,25,DevOps-New York,Pending,30-Jul-21,67809.23,david.johnson@example.com,4837441714,Excellent,FALSE
EMP1785,Eva,Smith,32,Sales-California,Active,21-Aug-20,98008.51,eva.smith@example.com,8102131250,Average,FALSE
EMP1786,Alice,Davis,30,Admin-California,Inactive,09-Oct-23,83537.58,alice.davis@example.com,2931100590,Poor,FALSE
EMP1787,Alice,Garcia,30,Finance-New York,Pending,01-Aug-22,112444.08,alice.garcia@example.com,2975191022,Excellent,TRUE
EMP1788,Frank,Garcia,40,Finance-Nevada,Active,06-Sep-24,86475.13,frank.garcia@example.com,1211063300,Poor,TRUE
EMP1789,Frank,Davis,32,Sales-Texas,Active,28-Mar-23,97984.53,frank.davis@example.com,6583737926,Good,TRUE
EMP1790,Frank,Miller,25,Admin-California,Active,25-Nov-21,118853.31,frank.miller@example.com,4907280122,Good,FALSE
EMP1791,Charlie,Garcia,32,Sales-Florida,Active,03-May-23,58179.12,charlie.garcia@example.com,4289311324,Excellent,FALSE
EMP1792,Eva,Jones,35,DevOps-Texas,Inactive,27-Apr-22,56075.84,eva.jones@example.com,3269496842,Average,TRUE
EMP1793,Frank,Brown,40,HR-New York,Pending,11-Sep-21,62250.89,frank.brown@example.com,6453804420,Excellent,TRUE
EMP1794,Alice,Smith,30,Cloud Tech-Florida,Pending,21-Feb-20,105931.77,alice.smith@example.com,175096169,Poor,TRUE
EMP1795,Charlie,Davis,30,HR-Florida,Pending,24-Nov-24,86653.96,charlie.davis@example.com,1595919456,Average,TRUE
EMP1796,Charlie,Jones,25,Sales-Nevada,Active,24-Feb-21,100719.94,charlie.jones@example.com,5757475832,Good,FALSE
EMP1797,Bob,Davis,25,HR-Texas,Pending,02-Oct-24,91600.13,bob.davis@example.com,9205677566,Average,TRUE
EMP1798,Heidi,Smith,25,Cloud Tech-Illinois,Pending,06-Mar-24,71873.66,heidi.smith@example.com,7722660255,Good,TRUE
EMP1799,Eva,Williams,30,HR-New York,Active,09-Aug-21,69365.47,eva.williams@example.com,2650622922,Average,TRUE
EMP1800,Heidi,Smith,25,HR-New York,Active,14-Jul-21,58012.23,heidi.smith@example.com,1067245306,Average,TRUE
EMP1801,Bob,Miller,30,Sales-California,Pending,14-Oct-21,68973.65,bob.miller@example.com,6248433796,Average,TRUE
EMP1802,Eva,Smith,32,Admin-New York,Active,29-Sep-21,92928.4,eva.smith@example.com,6627051156,Poor,TRUE
EMP1803,Heidi,Smith,25,Admin-Texas,Inactive,15-Oct-23,53531.92,heidi.smith@example.com,9423873669,Poor,TRUE
EMP1804,Bob,Miller,40,Finance-New York,Pending,05-May-23,112389.31,bob.miller@example.com,4254969191,Excellent,FALSE
EMP1805,Heidi,Brown,32,HR-California,Inactive,01-Aug-24,63870.3,heidi.brown@example.com,8455259709,Excellent,FALSE
EMP1806,Bob,Garcia,40,Sales-New York,Active,22-Jul-24,106164.53,bob.garcia@example.com,7563353573,Good,FALSE
EMP1807,Bob,Smith,40,HR-Nevada,Pending,25-Dec-23,103654.54,bob.smith@example.com,8595325938,Poor,FALSE
EMP1808,David,Miller,30,Sales-California,Inactive,13-Mar-22,62834.72,david.miller@example.com,9337970580,Good,TRUE
EMP1809,Frank,Jones,35,Finance-Florida,Active,13-May-20,83273.41,frank.jones@example.com,6295187793,Excellent,FALSE
EMP1810,Heidi,Williams,30,HR-California,Pending,22-Mar-23,58917.58,heidi.williams@example.com,1763425072,Good,FALSE
EMP1811,Bob,Williams,35,Sales-Nevada,Active,10-Jun-24,71148.27,bob.williams@example.com,3055978244,Excellent,TRUE
EMP1812,Grace,Smith,30,Sales-New York,Pending,21-Nov-20,118172.42,grace.smith@example.com,7598339913,Poor,TRUE
EMP1813,Frank,Brown,30,DevOps-Illinois,Inactive,25-May-24,118614.37,frank.brown@example.com,388436603,Average,FALSE
EMP1814,Frank,Brown,32,DevOps-New York,Active,19-Sep-23,96872.36,frank.brown@example.com,4324006156,Poor,FALSE
EMP1815,Heidi,Jones,25,Sales-Illinois,Inactive,28-Oct-21,88856.14,heidi.jones@example.com,2768297513,Good,TRUE
EMP1816,Charlie,Smith,35,Finance-Texas,Pending,10-Aug-20,97985.61,charlie.smith@example.com,7439742924,Good,FALSE
EMP1817,Grace,Williams,35,Finance-Nevada,Pending,05-May-20,56337.31,grace.williams@example.com,105875255,Poor,TRUE
EMP1818,Alice,Brown,30,DevOps-New York,Inactive,24-Dec-22,70405.23,alice.brown@example.com,8065625903,Poor,TRUE
EMP1819,Heidi,Smith,30,Admin-Nevada,Inactive,05-Sep-21,89919.35,heidi.smith@example.com,5990802710,Excellent,TRUE
EMP1820,Eva,Davis,40,DevOps-California,Active,08-Apr-23,50568.35,eva.davis@example.com,2218231554,Good,TRUE
EMP1822,Frank,Miller,25,HR-Texas,Active,03-Jun-22,99155.53,frank.miller@example.com,6281372142,Poor,TRUE
EMP1823,Frank,Davis,40,Finance-Florida,Inactive,21-Jan-23,64785.13,frank.davis@example.com,3080037002,Average,TRUE
EMP1824,Charlie,Garcia,30,Sales-Florida,Inactive,16-Sep-24,79206.48,charlie.garcia@example.com,3228556607,Good,FALSE
EMP1825,Charlie,Brown,30,Cloud Tech-Texas,Pending,02-Feb-20,60079.71,charlie.brown@example.com,4706810389,Average,TRUE
EMP1826,Grace,Williams,30,Cloud Tech-New York,Pending,08-Jul-24,79109.88,grace.williams@example.com,3397051957,Poor,FALSE
EMP1827,Grace,Johnson,32,Admin-Florida,Pending,18-May-22,88643.5,grace.johnson@example.com,2632809447,Poor,FALSE
EMP1828,Frank,Davis,30,Admin-Florida,Pending,16-Jan-20,90455.7,frank.davis@example.com,5862394534,Excellent,FALSE
EMP1829,David,Garcia,32,HR-Florida,Pending,26-Mar-23,75687.9,david.garcia@example.com,4614707985,Good,TRUE
EMP1830,Heidi,Jones,35,Cloud Tech-Illinois,Inactive,15-Nov-23,55604.42,heidi.jones@example.com,3210613393,Average,FALSE
EMP1831,Eva,Jones,40,Sales-Texas,Pending,27-Dec-24,92704.94,eva.jones@example.com,3945703942,Excellent,FALSE
EMP1832,Bob,Williams,32,Sales-California,Pending,18-Apr-20,113250.97,bob.williams@example.com,8040325375,Good,TRUE
EMP1833,Alice,Brown,40,Finance-Illinois,Inactive,21-Mar-23,101367.02,alice.brown@example.com,5769277893,Excellent,FALSE
EMP1834,Eva,Smith,35,Admin-Texas,Pending,08-May-23,102459.77,eva.smith@example.com,3191009003,Poor,FALSE
EMP1835,Eva,Brown,25,DevOps-Florida,Pending,12-Dec-20,90100.2,eva.brown@example.com,476921052,Good,FALSE
EMP1836,Eva,Williams,32,Cloud Tech-California,Inactive,17-Jun-20,58877.49,eva.williams@example.com,3651460400,Excellent,FALSE
EMP1838,Bob,Brown,32,Admin-Illinois,Pending,05-Nov-20,96140.89,bob.brown@example.com,1137984408,Average,TRUE
EMP1839,Charlie,Jones,35,DevOps-New York,Inactive,05-Jan-21,105956.04,charlie.jones@example.com,7123166006,Excellent,FALSE
EMP1840,Frank,Davis,25,Admin-Illinois,Active,11-Sep-24,84716.38,frank.davis@example.com,6762090143,Good,FALSE
EMP1841,Grace,Garcia,30,DevOps-Florida,Pending,29-Jul-23,61709.83,grace.garcia@example.com,7340433699,Good,TRUE
EMP1842,Frank,Smith,25,DevOps-California,Active,17-Apr-20,61732.03,frank.smith@example.com,9687304518,Average,TRUE
EMP1843,Eva,Davis,40,DevOps-Illinois,Active,16-Feb-22,97845.7,eva.davis@example.com,5778255881,Good,TRUE
EMP1844,Eva,Jones,30,Sales-Florida,Active,14-Aug-21,114905.58,eva.jones@example.com,5562965753,Poor,FALSE
EMP1845,Frank,Jones,32,DevOps-Texas,Active,24-Dec-22,94619.69,frank.jones@example.com,2786561941,Good,TRUE
EMP1846,Grace,Johnson,32,DevOps-California,Inactive,07-Jul-21,68696.15,grace.johnson@example.com,5577820581,Good,FALSE
EMP1847,Grace,Johnson,40,DevOps-Nevada,Active,12-Feb-24,97032.29,grace.johnson@example.com,9582923615,Excellent,FALSE
EMP1848,Frank,Davis,30,HR-Illinois,Active,09-Oct-23,50593.33,frank.davis@example.com,1880819047,Excellent,TRUE
EMP1849,Grace,Miller,25,Sales-Texas,Pending,02-Jul-22,74606.15,grace.miller@example.com,2357155867,Good,TRUE
EMP1850,Eva,Davis,30,Cloud Tech-Texas,Pending,07-Jul-20,53981.73,eva.davis@example.com,6395613722,Average,FALSE
EMP1851,David,Johnson,32,DevOps-Texas,Pending,02-Sep-20,56047.05,david.johnson@example.com,817214363,Excellent,TRUE
EMP1852,Grace,Jones,32,Admin-Texas,Pending,12-Jan-21,67733.5,grace.jones@example.com,3813000412,Average,FALSE
EMP1853,Bob,Williams,40,HR-Florida,Pending,29-Sep-23,103891.64,bob.williams@example.com,2114716559,Good,TRUE
EMP1854,Charlie,Davis,25,HR-Texas,Inactive,06-Mar-22,73285.83,charlie.davis@example.com,9456534698,Good,TRUE
EMP1855,Eva,Jones,30,Finance-Texas,Inactive,14-Feb-21,92721.13,eva.jones@example.com,7990707549,Poor,TRUE
EMP1856,Heidi,Williams,25,Admin-Illinois,Inactive,23-Mar-21,92977.64,heidi.williams@example.com,4768169956,Excellent,FALSE
EMP1857,Heidi,Williams,35,Cloud Tech-Texas,Active,24-May-20,89994.12,heidi.williams@example.com,607174810,Good,TRUE
EMP1858,Heidi,Johnson,25,Finance-New York,Pending,04-Aug-23,50060.73,heidi.johnson@example.com,3176539704,Poor,FALSE
EMP1859,Grace,Davis,35,Admin-Nevada,Inactive,12-Mar-22,90224.82,grace.davis@example.com,4873961028,Excellent,FALSE
EMP1860,Heidi,Brown,40,Finance-Florida,Pending,18-May-24,106859.3,heidi.brown@example.com,871827495,Good,FALSE
EMP1861,David,Smith,25,Finance-Nevada,Inactive,05-Sep-20,89707.07,david.smith@example.com,8049187273,Good,FALSE
EMP1862,Frank,Johnson,35,DevOps-California,Inactive,23-Apr-20,94259.08,frank.johnson@example.com,2049561212,Excellent,TRUE
EMP1863,Bob,Johnson,35,Sales-California,Active,18-Sep-24,82174.75,bob.johnson@example.com,7730626041,Excellent,FALSE
EMP1864,David,Brown,30,Sales-Texas,Inactive,15-Sep-23,63370.22,david.brown@example.com,3597371121,Excellent,FALSE
